HYUNDAI;AUTOMOVIL;ACCENT GYRO GL MT 1300CC 5P TAXI;Publico;19400000;true;1350;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GL MT 1500CC 5P TAXI [INT];Publico;21900000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GLS MT 1500CC 5P TAXI DH;Publico;21700000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VERNA GL MT 1300CC 5P;Particular;25600000;true;1341;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA FL GLS MT 2000CC 5P SA;Particular;44600000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA FL GLS AT 2000CC 5P SA;Particular;41200000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VERNA GLS MT 1500CC 5P AA;Particular;28200000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VERNA GLS AT 1500CC 5P AA;Particular;29400000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA FL GLS XD AT 2000CC 5P AB ABS;Particular;50500000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;GETZ [1] [FL] GL MT 1400CC 5P 16V;Particular;28000000;true;1400;5;GSL
HYUNDAI;AUTOMOVIL;GETZ [1] [FL] GL MT 1400CC 3P 16V SA;Particular;26500000;true;1400;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT WEB II GL MT 1400CC 3P;Particular;25800000;true;1399;5;GSL
HYUNDAI;AUTOMOVIL;GETZ [1] [FL] GL AT 1400CC 5P 16V AA;Particular;29200000;true;1400;5;GSL
HYUNDAI;AUTOMOVIL;EXCEL LS MT 1500CC 5P;Particular;22300000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT WEB II GLS MT 1400CC 3P;Particular;30400000;true;1399;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT WEB II GLS MT 1600CC 3P;Particular;32200000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;GETZ [1] [FL] GL MT 1600CC 3P 16V SA;Particular;27500000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;GETZ [1] [FL] GL MT 1600CC 3P 16V AA;Particular;29000000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;i10 GL MT 1100CC 5P;Particular;22400000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;i30 [1] GLS MT 2000CC 5P;Particular;42900000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;i30 [1] GLS AT 2000CC 5P 4AB ABS CT;Particular;51300000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;i10 GL MT 1100CC 5P FE AA;Particular;23100000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;TIBURON [2] FX MT 2000CC;Particular;55200000;true;1975;5;GSL
HYUNDAI;AUTOMOVIL;TIBURON [3] FX MT 2000CC;Particular;59600000;true;1975;5;GSL
HYUNDAI;AUTOMOVIL;TIBURON [2] FX MT 2700CC V6;Particular;59600000;true;2700;5;GSL
HYUNDAI;AUTOMOVIL;i10 GL MT 1100CC 5P FE DH;Particular;21600000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;EXCEL SCOUPE LS MT 1500CC 3P;Particular;24800000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;i10 GL MT 1200CC;Particular;22800000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;i10 GL MT 1200CC DH;Particular;22000000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT LS MT 1300CC 5P;Particular;21400000;true;1341;5;GSL
HYUNDAI;AUTOMOVIL;i30 [1] GLS MT 2000CC 5P 4AB ABS CT;Particular;47300000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;i30 [1] GLS MT 1600CC 5P;Particular;50000000;true;1600;5;GSL
HYUNDAI;AUTOMOVIL;i30 [1] GLS MT 1600CC 5P 4AB ABS CT;Particular;45000000;true;1600;5;GSL
HYUNDAI;AUTOMOVIL;i30 [1] GLS AT 1600CC 5P 4AB ABS CT;Particular;48000000;true;1600;5;GSL
HYUNDAI;AUTOMOVIL;ATOS [2] PRIME MT 1000CC 5P;Particular;20000000;true;1000;5;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] 1.1L MT 1100CC SA;Particular;24300000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.4L MT 1400CC 5P;Particular;44100000;true;1396;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.4L TP 1400CC 5P;Particular;39300000;true;1396;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.6L TP 1600CC 5P;Particular;40300000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.6L MT 1600CC 5P 2AB ABS;Particular;52400000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.6L TP 1600CC 5P 2AB ABS;Particular;52000000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;VELOSTER COUPE MT 1600CC 4P 2AB ABS CT;Particular;70400000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;VELOSTER COUPE TP 1600CC 4P 2AB ABS CT;Particular;73500000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;ATOS [1] [FL] PRIME MT 1000CC CITY TAXI;Publico;27800000;true;1000;5;GSL
HYUNDAI;AUTOMOVIL;GETZ [1] GL/GLS MT 1600CC 5P 16V SA;Particular;28800000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;GETZ [1] GL/GLS AT 1600CC 5P 16V AA;Particular;30000000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT WEB MT 1500CC 3P;Particular;20900000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] 1.1L AT 1100CC AA;Particular;29400000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] SPORT MT 1100CC SA CT TC;Particular;26700000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] MUSIC MT 1100CC SA;Particular;23400000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] GT MT 1100CC SA;Particular;24000000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] ADVENTURE MT 1100CC SA;Particular;23000000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.6L MT 1600CC 5P;Particular;39700000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.4L MT 1400CC 5P 2AB ABS;Particular;41200000;true;1396;5;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] 1.1L MT 1100CC SA DH;Particular;28700000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] MUSIC MT 1100CC SA DH;Particular;25000000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] CITY TAXI PLUS MT 1100CC SA 5P TAXI;Publico;36700000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;i30 [2] GLS MT 1600CC 5P;Particular;61500000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;i30 [2] GLS MT 1600CC 5P CT;Particular;64300000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;i30 [2] GLS TP 1600CC 5P CT;Particular;68000000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;EON ACTIVE MT 800CC;Particular;26600000;true;814;4;GSL
HYUNDAI;AUTOMOVIL;EON STYLE MT 800CC AA;Particular;30500000;true;814;4;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 ILLUSION 1.0 CLASSIC MT 1000CC;Particular;31300000;true;998;5;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 ILLUSION 1.0 ACTIVE MT 1000CC AA;Particular;34200000;true;998;5;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 ILLUSION 1.2 STYLE MT 1200CC 1AB AA;Particular;38700000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 ILLUSION 1.2 STYLE TP 1200CC 1AB AA;Particular;41800000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;EON ACTIVE MT 800CC AA;Particular;28000000;true;814;4;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] 1.2L MT 1200CC SA 5P TAXI;Publico;35200000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;i20 ADVANCE MT 1400CC 5P 2AB ABS;Particular;46000000;true;1368;5;GSL
HYUNDAI;AUTOMOVIL;i20 PREMIUM MT 1400CC 5P 2AB ABS;Particular;52000000;true;1368;5;GSL
HYUNDAI;AUTOMOVIL;i20 ACTIVE MT 1400CC 5P 2AB ABS;Particular;54000000;true;1368;5;GSL
HYUNDAI;AUTOMOVIL;VELOSTER ADVANCE TP 1600CC 4P 2AB ABS;Particular;62000000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;VELOSTER TURBO TP 1600CC T 4P 6AB ABS;Particular;118000000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;EON ADVANCE MT 800CC;Particular;27000000;true;814;4;GSL
HYUNDAI;AUTOMOVIL;VELOSTER PREMIUM MT 1600CC 4P 2AB ABS R18;Particular;65000000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;i10 [FL] METRO TAXI PREMIUM MT 1100CC AA 5P TAXI;Publico;42000000;true;1086;5;GSL
HYUNDAI;AUTOMOVIL;EON LIMITED MT 800CC AA AB;Particular;33000000;true;814;4;GSL
HYUNDAI;AUTOMOVIL;EON PREMIUM MT 800CC AA;Particular;30000000;true;814;4;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 GRAND METRO TAXI ADVANCE MT 1200CC 5P TAXI;Publico;53700000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 GRAND METRO TAXI LIMITED MT 1200CC 5P TAXI AB AA;Publico;55900000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;VELOSTER PREMIUM TP 1600CC 4P AB ABS R18;Particular;100000000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 ADVANCE MT 1200CC 5P AA;Particular;39000000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 PREMIUM MT 1200CC 5P 1AB;Particular;42000000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 LIMITED MT 1200CC 5P 1AB;Particular;43000000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;i20 ADVANCE MT 1400CC 5P 2AB ABS SA;Particular;44000000;true;1368;5;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 GRAND METRO TAXI LIMITED MT 1200CC 5P 2AB ABS AA TAXI;Publico;55700000;true;1248;5;GSL
HYUNDAI;AUTOMOVIL;IONIQ LIMITED HYBRIDO TP 1600CC 7AB ABS CT;Particular;97000000;true;1580;5;HBD
HYUNDAI;AUTOMOVIL;i20 ADVANCE MT 1200CC 5P 2AB ABS;Particular;48000000;true;1197;5;GSL
HYUNDAI;AUTOMOVIL;IONIQ PREMIUM HYBRIDO TP 1600CC 7AB ABS;Particular;88000000;true;1580;5;HBD
HYUNDAI;AUTOMOVIL;GRAND i10 [2] LIMITED MT 1200CC 5P 2AB ABS;Particular;56000000;true;1197;5;GSL
HYUNDAI;AUTOMOVIL;GRAVITI PREMIUM MT 1600CC 5P 2AB ABS AA;Particular;68500000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;GETZ [2] ADVANCE MT 1600CC 5P 2AB ABS AA;Particular;62500000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;GETZ [2] ADVANCE TP 1600CC 5P 2AB ABS AA;Particular;66500000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;GRAVITI PREMIUM TP 1600CC 5P 2AB ABS AA;Particular;72600000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;GRAND i10 [2] LIMITED TP 1200CC 5P 2AB ABS;Particular;59000000;true;1197;5;GSL
HYUNDAI;AUTOMOVIL;GETZ [2] PREMIUM TP 1600CC 5P 2AB ABS AA CR;Particular;65800000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;VELOSTER [2] ADVANCE MT 2000CC 4P 2AB ABS R17;Particular;85000000;true;1999;5;GSL
HYUNDAI;AUTOMOVIL;VELOSTER [2] TURBO TP 1600CC T 4P 6AB ABS;Particular;118000000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;GRAVITI ADVANCE MT 1600CC 5P 2AB ABS AA;Particular;71000000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;GRAVITI ADVANCE TP 1600CC 5P 2AB ABS AA;Particular;76000000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;GRAVITI LIMITED MT 1600CC 5P 2AB ABS AA;Particular;71100000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;GRAVITI LIMITED TP 1600CC 5P 2AB ABS AA;Particular;73500000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;IONIQ ATTRACTION HYBRIDO TP 1600CC 7AB ABS;Particular;93500000;true;1580;5;HBD
HYUNDAI;AUTOMOVIL;GETZ [2] PREMIUM MT 1600CC 5P 4AB ABS AA CR;Particular;63100000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;VELOSTER [2] PREMIUM TP 2000CC 4P 6AB ABS R18;Particular;99000000;true;1999;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA GLS MT 1600CC;Particular;24700000;true;1596;5;GSL
HYUNDAI;AUTOMOVIL;EXCEL GLS MT 1500CC 4P;Particular;23700000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;EXCEL LS MT 1500CC 4P;Particular;22500000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;EXCEL LS MT 1300CC 4P;Particular;20300000;true;1300;5;GSL
HYUNDAI;AUTOMOVIL;SONATA [3] GLS MT 2000CC 4P;Particular;20900000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;SONATA [2] GL MT 1800CC 4P;Particular;18200000;true;1800;5;GSL
HYUNDAI;AUTOMOVIL;PONY LS MT 1500CC TAXI;Publico;15900000;true;1550;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA GLS MT 1500CC;Particular;23500000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA GLS MT 1800CC;Particular;27100000;true;1800;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT S. PONY MT 1500CC TAXI;Publico;17300000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA AVANTE GLS MT 1800CC 4P AA;Particular;34800000;true;1800;5;GSL
HYUNDAI;AUTOMOVIL;SONATA [3] GLS AT 3000CC 4P;Particular;22200000;true;3000;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA AVANTE GLS AT 1800CC 4P AA;Particular;36400000;true;1800;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT LS MT 1300CC 4P;Particular;21500000;true;1341;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT L MT 1300CC 4P;Particular;21100000;true;1341;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT NEXT MT 1300CC;Particular;22600000;true;1350;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VERNA GL MT 1500CC 4P;Particular;26900000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VERNA GL MT 1300CC 4P;Particular;25800000;true;1341;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VERNA S. PONY GL MT 1500CC 4P TAXI;Publico;18000000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT NEXT MT 1300CC TAXI;Publico;20300000;true;1300;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VERNA GLS AT 1500CC 4P SA;Particular;28900000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GLS AT 1500CC 4P DH;Particular;24900000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA FL GLS MT 2000CC 4P AA;Particular;38800000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA FL GLS AT 2000CC 4P AA;Particular;42200000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA FL GL MT 1600CC 4P;Particular;36100000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA FL GLS XD AT 2000CC 4P AB ABS;Particular;49700000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GLS MT 1500CC 4P SA;Particular;29700000;true;1495;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VERNA GLS MT 1500CC 4P SA;Particular;27700000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GLS AT 1500CC 4P;Particular;24400000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GLS MT 1500CC 4P;Particular;23100000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT LS AT 1500CC;Particular;21400000;true;1495;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GLS AT 1500CC 4P SA;Particular;31400000;true;1495;5;GSL
HYUNDAI;AUTOMOVIL;EXCEL GLS AT 1500CC 4P;Particular;26000000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GL MT 1300CC 4P TAXI;Publico;18100000;true;1341;5;GSL
HYUNDAI;AUTOMOVIL;CENTENNIAL [1] 4.5 AT 4500CC;Particular;101400000;true;4498;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA FL GLS XD MT 2000CC 4P AB ABS;Particular;45900000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GL MT 1500CC 4P TAXI;Publico;20000000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GL MT 1300CC 4P;Particular;27700000;true;1341;5;GSL
HYUNDAI;AUTOMOVIL;SONATA [4] GL AT 2700CC 24V V6;Particular;40100000;true;2656;5;GSL
HYUNDAI;AUTOMOVIL;EXCEL LS AT 1500CC 4P;Particular;24700000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;SONATA [5] GL MT 2400CC 16V FE;Particular;42800000;true;2359;5;GSL
HYUNDAI;AUTOMOVIL;SONATA [5] GL TP 2400CC 16V FE;Particular;46400000;true;2359;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GL MT 1300CC 4P DH;Particular;28300000;true;1341;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GL MT 1300CC 4P AA;Particular;28800000;true;1341;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GL AT 1300CC 4P AA;Particular;27300000;true;1341;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GLS MT 1500CC 4P AA;Particular;30700000;true;1495;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GLS AT 1500CC 4P AA;Particular;32400000;true;1495;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GL MT 1500CC 4P TAXI [INT];Publico;18600000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GLS MT 1500CC 4P TAXI DH;Publico;23300000;true;1500;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VERNA GLS MT 1500CC 4P AA;Particular;28500000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA FL GLS MT 2000CC 4P SA;Particular;41600000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA FL GLS AT 2000CC 4P SA;Particular;40600000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT NEXT MT 1500CC TAXI;Publico;19500000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT LS MT 1500CC 4P;Particular;22400000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION LS MT 1400CC 4P 16V;Particular;28300000;true;1399;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION LS AT 1400CC 4P 16V;Particular;32000000;true;1399;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION GLS MT 1600CC 4P 16V;Particular;31200000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION GLS MT 1600CC 4P 16V AA;Particular;33200000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION GLS MT 1400CC 4P 16V AA;Particular;31100000;true;1399;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA SUPREME GLS MT 2000CC ABS 1 AB;Particular;44000000;true;1975;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA SUPREME GLS AT 2000CC ABS 1 AB;Particular;50000000;true;1975;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA SUPREME GLS MT 2000CC ABS 2 AB;Particular;48100000;true;1975;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA SUPREME GLS AT 2000CC ABS 2 AB;Particular;53200000;true;1975;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA SUPREME GLS MT 2000CC;Particular;42600000;true;1975;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA SUPREME GLS AT 2000CC;Particular;45300000;true;1975;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION GL MT 1400CC 4P 16V TAXI;Publico;35800000;true;1399;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION GLS MT 1400CC 4P 16V;Particular;29100000;true;1399;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION GLS AT 1600CC 4P 16V;Particular;36700000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION GLS AT 1400CC 4P 16V;Particular;32500000;true;1399;5;GSL
HYUNDAI;AUTOMOVIL;SONATA [5] GLS MT 2400CC 16V FE;Particular;45100000;true;2359;5;GSL
HYUNDAI;AUTOMOVIL;SONATA [5] GLS AT 2400CC 16V FE;Particular;48800000;true;2359;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA GLS AT 1600CC;Particular;28900000;true;1596;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA SUPREME GLS MT 2000CC 4 AB CT;Particular;51700000;true;1975;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA SUPREME GLS AT 2000CC 4 AB CT;Particular;55700000;true;1975;5;GSL
HYUNDAI;AUTOMOVIL;SONATA [3] GLS AT 2000CC 4P;Particular;22100000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION GLS AT 1600CC 4P 16V 2AB;Particular;43000000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;GENESIS [1] COUPE MT 2000CC T;Particular;67000000;true;2000;4;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION GLS MT 1600CC 4P 16V TAXI;Publico;36800000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VISION GLS MT 1600CC 4P 16V 2AB;Particular;39200000;true;1599;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA GLS AT 1800CC;Particular;30100000;true;1800;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA AVANTE GLS MT 1800CC 4P SA;Particular;33100000;true;1800;5;GSL
HYUNDAI;AUTOMOVIL;EQUUS GLS TP 4600CC V8;Particular;220000000;true;4627;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA SUPREME GLS MT 1600CC;Particular;40100000;true;1600;5;GSL
HYUNDAI;AUTOMOVIL;ELANTRA SUPREME GLS MT 1600CC 2AB ABS;Particular;45600000;true;1600;5;GSL
HYUNDAI;AUTOMOVIL;SONATA i45 2.4L AT 2400CC;Particular;69100000;true;2359;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.4L MT 1400CC 4P;Particular;44300000;true;1396;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.4L TP 1400CC 4P;Particular;40000000;true;1396;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.6L MT 1600CC 4P;Particular;43300000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.6L TP 1600CC 4P;Particular;41000000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;GRANDEUR [2] DYNASTY AT 3500CC;Particular;63800000;true;3497;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.6L TP 1600CC 4P 2AB ABS;Particular;56200000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.6L MT 1600CC 4P 2AB ABS;Particular;53200000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.8L MT 1800CC;Particular;61800000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.8L MT 1800CC 2AB ABS;Particular;67200000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.8L MT 1800CC 6AB ABS;Particular;69800000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.8L TP 1800CC 6AB ABS;Particular;73100000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.8L TP 1800CC;Particular;64500000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.6L MT 1600CC;Particular;59200000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.6L TP 1600CC;Particular;61100000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.6L MT 1600CC 2AB ABS CT;Particular;64500000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.6L MT 1600CC 6AB ABS;Particular;67200000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.6L TP 1600CC 6AB ABS;Particular;69500000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT GYRO GL MT 1500CC 4P SA;Particular;28800000;true;1499;5;GSL
HYUNDAI;AUTOMOVIL;SONATA [2] GLS MT 2000CC 4P;Particular;19200000;true;2000;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.4L MT 1400CC 4P 2AB ABS;Particular;42000000;true;1396;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT i25 1.4L TP 1400CC 4P 2AB ABS;Particular;45500000;true;1396;5;GSL
HYUNDAI;AUTOMOVIL;AZERA GLS TP 3000CC V6;Particular;102000000;true;2999;5;GSL
HYUNDAI;AUTOMOVIL;GENESIS [2] COUPE MT 2000CC T;Particular;92000000;true;2000;4;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.6L TP 1600CC CT;Particular;62200000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA COUPE MT 1800CC CT;Particular;67700000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA COUPE TP 1800CC CT;Particular;70900000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.8L MT 1800CC CT;Particular;63200000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.8L MT 1800CC 2AB ABS CT;Particular;68500000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.8L MT 1800CC 6AB ABS CT;Particular;71100000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;I40 GLS TP 2000CC CT;Particular;97300000;true;1999;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.8L TP 1800CC 6AB ABS CT;Particular;74400000;true;1797;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.6L TP 1600CC 2AB ABS CT;Particular;67500000;true;1591;5;GSL
HYUNDAI;AUTOMOVIL;ACCENT VERNA [FL] S. PONY MT 1500CC AA TAXI;Publico;38000000;true;1495;5;GSL
HYUNDAI;AUTOMOVIL;i35 ELANTRA 1.8L ACTIVE MT 1800CC 1AB CT;Particular;64700000;true;1797;5;GSL
